nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
ip-172-31-31-147,1717788597,1717815615,groupby,G1_1e8_1e1_0_0,100000000,regression v1 v2 by id2 id4,100,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,2.394,NA,TRUE,0.000091405,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717815622,groupby,G1_1e8_1e1_0_0,100000000,regression v1 v2 by id2 id4,100,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,2.295,NA,TRUE,0.000091405,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717815643,groupby,G1_1e8_1e1_0_0,100000000,sum v3 count by id1:id6,100000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,16.286,NA,TRUE,4999575436;100000000,0.665,NA,FALSE
ip-172-31-31-147,1717788597,1717815659,groupby,G1_1e8_1e1_0_0,100000000,sum v3 count by id1:id6,100000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,10.657,NA,TRUE,4999575436;100000000,0.567,NA,FALSE
ip-172-31-31-147,1717788597,1717815875,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1,2,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.801,NA,TRUE,299988126,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717815896,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1,2,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.816,NA,TRUE,299988126,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717815918,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1:id2,4,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.972,NA,TRUE,299988126,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717815939,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1:id2,4,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.976,NA,TRUE,299988126,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717815968,groupby,G1_1e8_2e0_0_0,100000000,sum v1 mean v3 by id3,43233017,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,8.855,NA,TRUE,299988126;2161776167,0.332,NA,FALSE
ip-172-31-31-147,1717788597,1717815997,groupby,G1_1e8_2e0_0_0,100000000,sum v1 mean v3 by id3,43233017,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,8.928,NA,TRUE,299988126;2161776167,0.337,NA,FALSE
ip-172-31-31-147,1717788597,1717816031,groupby,G1_1e8_2e0_0_0,100000000,mean v1:v3 by id4,2,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,15.21,NA,TRUE,5.999763;15.99904;100.001,0,NA,FALSE
ip-172-31-31-147,1717788597,1717816053,groupby,G1_1e8_2e0_0_0,100000000,mean v1:v3 by id4,2,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,1.852,NA,TRUE,5.999763;15.99904;100.001,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816077,groupby,G1_1e8_2e0_0_0,100000000,sum v1:v3 by id6,43238066,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,4.572,NA,TRUE,299988126;799952220;5000051370,0.452,NA,FALSE
ip-172-31-31-147,1717788597,1717816101,groupby,G1_1e8_2e0_0_0,100000000,sum v1:v3 by id6,43238066,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,4.493,NA,TRUE,299988126;799952220;5000051370,0.446,NA,FALSE
ip-172-31-31-147,1717788597,1717816124,groupby,G1_1e8_2e0_0_0,100000000,median v3 sd v3 by id4 id5,4,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,3.018,NA,TRUE,199.9981;115.4678,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816147,groupby,G1_1e8_2e0_0_0,100000000,median v3 sd v3 by id4 id5,4,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,3.079,NA,TRUE,199.9981;115.4678,0,NA,FALSE
ip-172-31-31-147,1717788597,1717816262,groupby,G1_1e8_2e0_0_0,100000000,max v1 - min v2 by id3,43233017,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,95.078,NA,TRUE,-82715914,0.123,NA,FALSE
ip-172-31-31-147,1717788597,1717816380,groupby,G1_1e8_2e0_0_0,100000000,max v1 - min v2 by id3,43233017,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,98.294,NA,TRUE,-82715914,0.208,NA,FALSE
ip-172-31-31-147,1717788597,1717816411,groupby,G1_1e8_2e0_0_0,100000000,largest two v3 by id6,72939140,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,11.181,NA,TRUE,4191769306,0.072,NA,FALSE
ip-172-31-31-147,1717788597,1717816441,groupby,G1_1e8_2e0_0_0,100000000,largest two v3 by id6,72939140,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,10.449,NA,TRUE,4191769306,0.073,NA,FALSE
ip-172-31-31-147,1717788597,1717816462,groupby,G1_1e8_2e0_0_0,100000000,regression v1 v2 by id2 id4,4,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,2.274,NA,TRUE,0.0000002443467,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816483,groupby,G1_1e8_2e0_0_0,100000000,regression v1 v2 by id2 id4,4,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,1.759,NA,TRUE,0.0000002443467,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816514,groupby,G1_1e8_2e0_0_0,100000000,sum v3 count by id1:id6,100000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,12.45,NA,TRUE,5000051370;100000000,0.414,NA,FALSE
ip-172-31-31-147,1717788597,1717816546,groupby,G1_1e8_2e0_0_0,100000000,sum v3 count by id1:id6,100000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,11.987,NA,TRUE,5000051370;100000000,0.358,NA,FALSE
ip-172-31-31-147,1717788597,1717816613,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1,100,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.21,NA,TRUE,299991302,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816614,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1,100,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.236,NA,TRUE,299991302,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816615,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.292,NA,TRUE,299991302,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816615,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.338,NA,TRUE,299991302,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816617,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.8,NA,TRUE,299991302;50001192,0.005,NA,FALSE
ip-172-31-31-147,1717788597,1717816618,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.681,NA,TRUE,299991302;50001192,0.004,NA,FALSE
ip-172-31-31-147,1717788597,1717816620,groupby,G1_1e8_1e2_0_1,100000000,mean v1:v3 by id4,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,1.691,NA,TRUE,299.9913;799.9782;5000.104,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816622,groupby,G1_1e8_1e2_0_1,100000000,mean v1:v3 by id4,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,1.599,NA,TRUE,299.9913;799.9782;5000.104,0,NA,FALSE
ip-172-31-31-147,1717788597,1717816623,groupby,G1_1e8_1e2_0_1,100000000,sum v1:v3 by id6,1000000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,1,NA,TRUE,299991302;799978221;5000103938,0.007,NA,FALSE
ip-172-31-31-147,1717788597,1717816624,groupby,G1_1e8_1e2_0_1,100000000,sum v1:v3 by id6,1000000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.801,NA,TRUE,299991302;799978221;5000103938,0.006,NA,FALSE
ip-172-31-31-147,1717788597,1717816630,groupby,G1_1e8_1e2_0_1,100000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,5.156,NA,TRUE,500020;288668.4,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816635,groupby,G1_1e8_1e2_0_1,100000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,4.533,NA,TRUE,500020;288668.4,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816641,groupby,G1_1e8_1e2_0_1,100000000,max v1 - min v2 by id3,1000000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,5.967,NA,TRUE,3998729,0.007,NA,FALSE
ip-172-31-31-147,1717788597,1717816647,groupby,G1_1e8_1e2_0_1,100000000,max v1 - min v2 by id3,1000000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,5.319,NA,TRUE,3998729,0.003,NA,FALSE
ip-172-31-31-147,1717788597,1717816650,groupby,G1_1e8_1e2_0_1,100000000,largest two v3 by id6,2000000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,2.684,NA,TRUE,196996660,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717816653,groupby,G1_1e8_1e2_0_1,100000000,largest two v3 by id6,2000000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,2.357,NA,TRUE,196996660,0.003,NA,FALSE
ip-172-31-31-147,1717788597,1717816655,groupby,G1_1e8_1e2_0_1,100000000,regression v1 v2 by id2 id4,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,2.218,NA,TRUE,1.006723,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816657,groupby,G1_1e8_1e2_0_1,100000000,regression v1 v2 by id2 id4,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,1.853,NA,TRUE,1.006723,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816665,groupby,G1_1e8_1e2_0_1,100000000,sum v3 count by id1:id6,100000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,6.933,NA,TRUE,5000103938;100000000,0.554,NA,FALSE
ip-172-31-31-147,1717788597,1717816672,groupby,G1_1e8_1e2_0_1,100000000,sum v3 count by id1:id6,100000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,5.971,NA,TRUE,5000103938;100000000,0.56,NA,FALSE
ip-172-31-31-147,1717788597,1717816742,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1,96,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.542,NA,TRUE,284994735,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717816743,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1,96,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.623,NA,TRUE,284994735,0,NA,FALSE
ip-172-31-31-147,1717788597,1717816744,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1:id2,9216,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.878,NA,TRUE,284994735,0,NA,FALSE
ip-172-31-31-147,1717788597,1717816746,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1:id2,9216,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.684,NA,TRUE,284994735,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816747,groupby,G1_1e8_1e2_5_0,100000000,sum v1 mean v3 by id3,950001,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,0.936,NA,TRUE,284994735;47500173,0.004,NA,FALSE
ip-172-31-31-147,1717788597,1717816748,groupby,G1_1e8_1e2_5_0,100000000,sum v1 mean v3 by id3,950001,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.952,NA,TRUE,284994735;47500173,0.004,NA,FALSE
ip-172-31-31-147,1717788597,1717816752,groupby,G1_1e8_1e2_5_0,100000000,mean v1:v3 by id4,96,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,2.679,NA,TRUE,287.9924;767.9688;4799.99,0,NA,FALSE
ip-172-31-31-147,1717788597,1717816755,groupby,G1_1e8_1e2_5_0,100000000,mean v1:v3 by id4,96,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,2.724,NA,TRUE,287.9924;767.9688;4799.99,0,NA,FALSE
ip-172-31-31-147,1717788597,1717816757,groupby,G1_1e8_1e2_5_0,100000000,sum v1:v3 by id6,950001,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,1.345,NA,TRUE,284994735;759971497;4750083909,0.007,NA,FALSE
ip-172-31-31-147,1717788597,1717816758,groupby,G1_1e8_1e2_5_0,100000000,sum v1:v3 by id6,950001,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,0.852,NA,TRUE,284994735;759971497;4750083909,0.017,NA,FALSE
ip-172-31-31-147,1717788597,1717816764,groupby,G1_1e8_1e2_5_0,100000000,median v3 sd v3 by id4 id5,9216,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,5.54,NA,TRUE,460792.4;266033.6,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816770,groupby,G1_1e8_1e2_5_0,100000000,median v3 sd v3 by id4 id5,9216,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,4.862,NA,TRUE,460792.4;266033.6,0,NA,FALSE
ip-172-31-31-147,1717788597,1717816776,groupby,G1_1e8_1e2_5_0,100000000,max v1 - min v2 by id3,950001,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,5.893,NA,TRUE,3798317,0.003,NA,FALSE
ip-172-31-31-147,1717788597,1717816782,groupby,G1_1e8_1e2_5_0,100000000,max v1 - min v2 by id3,950001,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,5.543,NA,TRUE,3798317,0.003,NA,FALSE
ip-172-31-31-147,1717788597,1717816785,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,1900002,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,2.961,NA,TRUE,186996834,0.003,NA,FALSE
ip-172-31-31-147,1717788597,1717816789,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,1900002,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,2.978,NA,TRUE,186996834,0.003,NA,FALSE
ip-172-31-31-147,1717788597,1717816793,groupby,G1_1e8_1e2_5_0,100000000,regression v1 v2 by id2 id4,9216,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,3.699,NA,TRUE,1.028772,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816796,groupby,G1_1e8_1e2_5_0,100000000,regression v1 v2 by id2 id4,9216,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,3.144,NA,TRUE,1.028772,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717816811,groupby,G1_1e8_1e2_5_0,100000000,sum v3 count by id1:id6,99999338,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,14.084,NA,TRUE,4750083909;100000000,0.689,NA,FALSE
ip-172-31-31-147,1717788597,1717816826,groupby,G1_1e8_1e2_5_0,100000000,sum v3 count by id1:id6,99999338,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,13.332,NA,TRUE,4750083909;100000000,0.573,NA,FALSE
ip-172-31-31-147,1717788597,1717817703,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,100,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,5.796,NA,TRUE,2999924714,0.002,NA,FALSE
ip-172-31-31-147,1717788597,1717817716,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,100,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,5.047,NA,TRUE,2999924714,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717817730,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,8.142,NA,TRUE,2999924714,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717817741,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,5.76,NA,TRUE,2999924714,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717817754,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,10000000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,7.217,NA,TRUE,2999924714;499986250,0.06,NA,FALSE
ip-172-31-31-147,1717788597,1717817767,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,10000000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,7.264,NA,TRUE,2999924714;499986250,0.061,NA,FALSE
ip-172-31-31-147,1717788597,1717817789,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,15.691,NA,TRUE,299.9925;799.9993;4999.87,0,NA,FALSE
ip-172-31-31-147,1717788597,1717817812,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,17.444,NA,TRUE,299.9925;799.9993;4999.87,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717817826,groupby,G1_1e9_1e2_0_0,1000000000,sum v1:v3 by id6,10000000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,8.104,NA,TRUE,2999924714;7999992854;49998699478,0.107,NA,FALSE
ip-172-31-31-147,1717788597,1717817839,groupby,G1_1e9_1e2_0_0,1000000000,sum v1:v3 by id6,10000000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,7.078,NA,TRUE,2999924714;7999992854;49998699478,0.108,NA,FALSE
ip-172-31-31-147,1717788597,1717817898,groupby,G1_1e9_1e2_0_0,1000000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,54.354,NA,TRUE,499981.8;288669.2,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717817952,groupby,G1_1e9_1e2_0_0,1000000000,median v3 sd v3 by id4 id5,10000,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,48.57,NA,TRUE,499981.8;288669.2,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717818030,groupby,G1_1e9_1e2_0_0,1000000000,max v1 - min v2 by id3,10000000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,72.75,NA,TRUE,39987226,0.055,NA,FALSE
ip-172-31-31-147,1717788597,1717818106,groupby,G1_1e9_1e2_0_0,1000000000,max v1 - min v2 by id3,10000000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,71.468,NA,TRUE,39987226,0.047,NA,FALSE
ip-172-31-31-147,1717788597,1717818179,groupby,G1_1e9_1e2_0_0,1000000000,largest two v3 by id6,20000000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,67.887,NA,TRUE,1970001790,0.021,NA,FALSE
ip-172-31-31-147,1717788597,1717818246,groupby,G1_1e9_1e2_0_0,1000000000,largest two v3 by id6,20000000,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,61.567,NA,TRUE,1970001790,0.021,NA,FALSE
ip-172-31-31-147,1717788597,1717818281,groupby,G1_1e9_1e2_0_0,1000000000,regression v1 v2 by id2 id4,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,30.14,NA,TRUE,0.09821376,0,NA,FALSE
ip-172-31-31-147,1717788597,1717818312,groupby,G1_1e9_1e2_0_0,1000000000,regression v1 v2 by id2 id4,10000,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,25.973,NA,TRUE,0.09821376,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717818523,groupby,G1_1e9_1e2_0_0,1000000000,sum v3 count by id1:id6,1000000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,199.827,NA,TRUE,49998699478;1000000000,6.325,NA,FALSE
ip-172-31-31-147,1717788597,1717818728,groupby,G1_1e9_1e2_0_0,1000000000,sum v3 count by id1:id6,1000000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,187.333,NA,TRUE,49998699478;1000000000,8.711,NA,FALSE
ip-172-31-31-147,1717788597,1717820156,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1,10,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,8.072,NA,TRUE,2999933732,0.003,NA,FALSE
ip-172-31-31-147,1717788597,1717820223,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1,10,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,6.474,NA,TRUE,2999933732,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717820279,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1:id2,100,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,7.486,NA,TRUE,2999933732,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717820336,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1:id2,100,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,8.266,NA,TRUE,2999933732,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717820404,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 mean v3 by id3,99995434,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,16.943,NA,TRUE,2999933732;4999733095,0.583,NA,FALSE
ip-172-31-31-147,1717788597,1717820470,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 mean v3 by id3,99995434,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,16.287,NA,TRUE,2999933732;4999733095,0.737,NA,FALSE
ip-172-31-31-147,1717788597,1717820534,groupby,G1_1e9_1e1_0_0,1000000000,mean v1:v3 by id4,10,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,17.52,NA,TRUE,29.99934;79.99944;499.9972,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717820600,groupby,G1_1e9_1e1_0_0,1000000000,mean v1:v3 by id4,10,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,16.311,NA,TRUE,29.99934;79.99944;499.9972,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717820668,groupby,G1_1e9_1e1_0_0,1000000000,sum v1:v3 by id6,99995520,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,17.036,NA,TRUE,2999933732;7999944432;49999721740,1.459,NA,FALSE
ip-172-31-31-147,1717788597,1717820736,groupby,G1_1e9_1e1_0_0,1000000000,sum v1:v3 by id6,99995520,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,17.374,NA,TRUE,2999933732;7999944432;49999721740,1.117,NA,FALSE
ip-172-31-31-147,1717788597,1717820823,groupby,G1_1e9_1e1_0_0,1000000000,median v3 sd v3 by id4 id5,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,39.619,NA,TRUE,4999.948;2886.7,0,NA,FALSE
ip-172-31-31-147,1717788597,1717820914,groupby,G1_1e9_1e1_0_0,1000000000,median v3 sd v3 by id4 id5,100,4,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,42.505,NA,TRUE,4999.948;2886.7,0,NA,FALSE
ip-172-31-31-147,1717788597,1717821267,groupby,G1_1e9_1e1_0_0,1000000000,max v1 - min v2 by id3,99995434,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,304.14,NA,TRUE,278916351,0.422,NA,FALSE
ip-172-31-31-147,1717788597,1717821611,groupby,G1_1e9_1e1_0_0,1000000000,max v1 - min v2 by id3,99995434,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,295.779,NA,TRUE,278916351,0.522,NA,FALSE
ip-172-31-31-147,1717788597,1717821746,groupby,G1_1e9_1e1_0_0,1000000000,largest two v3 by id6,199945478,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,85.767,NA,TRUE,17000225999,0.222,NA,FALSE
ip-172-31-31-147,1717788597,1717821874,groupby,G1_1e9_1e1_0_0,1000000000,largest two v3 by id6,199945478,2,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,80.302,NA,TRUE,17000225999,0.22,NA,FALSE
ip-172-31-31-147,1717788597,1717821948,groupby,G1_1e9_1e1_0_0,1000000000,regression v1 v2 by id2 id4,100,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,25.769,NA,TRUE,0.000008661068,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717822016,groupby,G1_1e9_1e1_0_0,1000000000,regression v1 v2 by id2 id4,100,3,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,21.941,NA,TRUE,0.000008661068,0.001,NA,FALSE
ip-172-31-31-147,1717788597,1717822261,groupby,G1_1e9_1e1_0_0,1000000000,sum v3 count by id1:id6,1000000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,1,192.682,NA,TRUE,49999721740;1000000000,6.61,NA,FALSE
ip-172-31-31-147,1717788597,1717822444,groupby,G1_1e9_1e1_0_0,1000000000,sum v3 count by id1:id6,1000000000,8,data.table,1.15.99,ca815babe422621724a52507c00c378090843f1e,[.data.table,2,124.476,NA,TRUE,49999721740;1000000000,8.744,NA,FALSE
